pLeave,pArrive,pAttack,alpha,mu0,K,maxI,maxT,maxD,maxH,hmin,hslope,repair,h_max_c,h_base_c,h_max_a,h_base_a,file
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep5.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep6.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep7.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep8.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep9.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4487,1,0.7275,0.5012,stressL0.560000A0.140000K0.001000r0.000000rep0.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4477,1,0.7281,0.5024,stressL0.560000A0.140000K0.001000r0.000000rep1.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4486,1,0.7288,0.5024,stressL0.560000A0.140000K0.001000r0.000000rep2.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4481,1,0.7298,0.5046,stressL0.560000A0.140000K0.001000r0.000000rep3.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4482,1,0.7289,0.5035,stressL0.560000A0.140000K0.001000r0.000000rep4.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4485,1,0.7292,0.5017,stressL0.560000A0.140000K0.001000r0.000000rep5.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4484,1,0.7309,0.5047,stressL0.560000A0.140000K0.001000r0.000000rep6.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4488,1,0.7301,0.5019,stressL0.560000A0.140000K0.001000r0.000000rep7.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4485,1,0.7285,0.5038,stressL0.560000A0.140000K0.001000r0.000000rep8.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4486,1,0.7273,0.5017,stressL0.560000A0.140000K0.001000r0.000000rep9.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5245,1,0.6982,0.525,stressL0.560000A0.140000K0.001000r1.000000rep0.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.524,1,0.6988,0.521,stressL0.560000A0.140000K0.001000r1.000000rep1.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.526,1,0.699,0.525,stressL0.560000A0.140000K0.001000r1.000000rep2.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.523,1,0.6985,0.523,stressL0.560000A0.140000K0.001000r1.000000rep3.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.522,1,0.698,0.525,stressL0.560000A0.140000K0.001000r1.000000rep4.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5215,1,0.6984,0.521,stressL0.560000A0.140000K0.001000r1.000000rep5.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.522,1,0.6991,0.524,stressL0.560000A0.140000K0.001000r1.000000rep6.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5245,1,0.6983,0.522,stressL0.560000A0.140000K0.001000r1.000000rep7.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.524,1,0.6984,0.521,stressL0.560000A0.140000K0.001000r1.000000rep8.txt
0.56,0.14,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.523,1,0.699,0.523,stressL0.560000A0.140000K0.001000r1.000000rep9.txt
